GEOID,B23022_001E,B23022_002E,B23022_003E,B23022_004E,B23022_005E,B23022_006E,B23022_007E,B23022_008E,B23022_009E,B23022_010E,B23022_011E,B23022_012E,B23022_013E,B23022_014E,B23022_015E,B23022_016E,B23022_017E,B23022_018E,B23022_019E,B23022_020E,B23022_021E,B23022_022E,B23022_023E,B23022_024E,B23022_025E,B23022_026E,B23022_027E,B23022_028E,B23022_029E,B23022_030E,B23022_031E,B23022_032E,B23022_033E,B23022_034E,B23022_035E,B23022_036E,B23022_037E,B23022_038E,B23022_039E,B23022_040E,B23022_041E,B23022_042E,B23022_043E,B23022_044E,B23022_045E,B23022_046E,B23022_047E,B23022_048E,B23022_049E
37135012201,1827.0,1023.0,918.0,718.0,583.0,70.0,43.0,14.0,0.0,8.0,188.0,53.0,18.0,53.0,11.0,19.0,34.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,105.0,804.0,668.0,487.0,370.0,4.0,66.0,27.0,0.0,20.0,131.0,48.0,20.0,12.0,15.0,28.0,8.0,50.0,5.0,0.0,12.0,0.0,0.0,33.0,136.0
37135012202,3214.0,1614.0,1385.0,1182.0,1056.0,15.0,19.0,13.0,26.0,53.0,147.0,47.0,20.0,59.0,0.0,0.0,21.0,56.0,0.0,0.0,0.0,10.0,15.0,31.0,229.0,1600.0,1222.0,883.0,750.0,0.0,12.0,28.0,59.0,34.0,259.0,127.0,10.0,37.0,0.0,29.0,56.0,80.0,0.0,0.0,9.0,18.0,8.0,45.0,378.0
37137950101,1989.0,1061.0,850.0,719.0,697.0,3.0,4.0,12.0,3.0,0.0,113.0,46.0,0.0,0.0,0.0,22.0,45.0,18.0,0.0,0.0,0.0,12.0,0.0,6.0,211.0,928.0,648.0,401.0,375.0,0.0,11.0,15.0,0.0,0.0,226.0,148.0,2.0,3.0,34.0,28.0,11.0,21.0,2.0,0.0,7.0,0.0,0.0,12.0,280.0
37137950103,1604.0,1051.0,506.0,459.0,357.0,9.0,14.0,16.0,9.0,54.0,40.0,25.0,0.0,2.0,0.0,11.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,545.0,553.0,355.0,266.0,244.0,7.0,12.0,0.0,1.0,2.0,70.0,51.0,3.0,7.0,0.0,3.0,6.0,19.0,2.0,0.0,0.0,2.0,15.0,0.0,198.0
37137950104,598.0,338.0,194.0,180.0,139.0,0.0,10.0,9.0,22.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,144.0,260.0,123.0,93.0,88.0,0.0,2.0,3.0,0.0,0.0,17.0,14.0,0.0,1.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,12.0,137.0
37137950202,1032.0,400.0,193.0,155.0,150.0,0.0,0.0,3.0,0.0,2.0,35.0,16.0,0.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,207.0,632.0,397.0,296.0,275.0,0.0,6.0,11.0,1.0,3.0,41.0,33.0,0.0,0.0,0.0,0.0,8.0,60.0,32.0,0.0,3.0,1.0,24.0,0.0,235.0
37137950203,938.0,441.0,254.0,188.0,164.0,0.0,0.0,8.0,0.0,16.0,64.0,7.0,0.0,17.0,0.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,187.0,497.0,354.0,278.0,269.0,0.0,0.0,3.0,0.0,6.0,49.0,42.0,2.0,2.0,0.0,3.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,143.0
37137950204,933.0,454.0,274.0,246.0,231.0,0.0,2.0,7.0,4.0,2.0,19.0,15.0,0.0,0.0,0.0,0.0,4.0,9.0,3.0,0.0,0.0,0.0,0.0,6.0,180.0,479.0,328.0,261.0,233.0,0.0,24.0,0.0,0.0,4.0,51.0,42.0,0.0,0.0,2.0,7.0,0.0,16.0,2.0,0.0,7.0,0.0,0.0,7.0,151.0
37137990100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37139960100,956.0,476.0,350.0,295.0,237.0,0.0,0.0,23.0,28.0,7.0,44.0,26.0,0.0,0.0,0.0,0.0,18.0,11.0,1.0,0.0,0.0,0.0,4.0,6.0,126.0,480.0,342.0,196.0,156.0,23.0,12.0,0.0,5.0,0.0,85.0,40.0,0.0,0.0,7.0,15.0,23.0,61.0,14.0,0.0,0.0,12.0,19.0,16.0,138.0
37139960200,3427.0,1726.0,942.0,673.0,571.0,6.0,0.0,61.0,30.0,5.0,230.0,13.0,0.0,93.0,13.0,45.0,66.0,39.0,20.0,0.0,0.0,0.0,0.0,19.0,784.0,1701.0,888.0,504.0,403.0,0.0,19.0,67.0,9.0,6.0,301.0,169.0,0.0,7.0,33.0,50.0,42.0,83.0,0.0,0.0,0.0,0.0,30.0,53.0,813.0
37139960300,1538.0,572.0,388.0,224.0,214.0,10.0,0.0,0.0,0.0,0.0,132.0,77.0,0.0,0.0,0.0,0.0,55.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,184.0,966.0,519.0,306.0,275.0,8.0,0.0,0.0,0.0,23.0,209.0,153.0,0.0,25.0,18.0,6.0,7.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,447.0
37139960400,2501.0,1058.0,804.0,698.0,650.0,0.0,38.0,10.0,0.0,0.0,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,1443.0,951.0,764.0,725.0,8.0,23.0,8.0,0.0,0.0,137.0,90.0,0.0,9.0,9.0,5.0,24.0,50.0,24.0,0.0,0.0,7.0,19.0,0.0,492.0
37139960501,1844.0,918.0,824.0,793.0,755.0,0.0,0.0,9.0,14.0,15.0,31.0,8.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,926.0,626.0,359.0,311.0,0.0,18.0,0.0,16.0,14.0,128.0,73.0,16.0,0.0,20.0,9.0,10.0,139.0,48.0,41.0,0.0,50.0,0.0,0.0,300.0
37139960502,3284.0,1969.0,1464.0,1093.0,973.0,0.0,8.0,33.0,71.0,8.0,255.0,51.0,0.0,7.0,185.0,12.0,0.0,116.0,0.0,0.0,11.0,0.0,0.0,105.0,505.0,1315.0,1015.0,781.0,586.0,22.0,162.0,11.0,0.0,0.0,194.0,161.0,0.0,0.0,16.0,5.0,12.0,40.0,2.0,0.0,0.0,20.0,0.0,18.0,300.0
37139960503,1661.0,765.0,560.0,471.0,422.0,0.0,19.0,30.0,0.0,0.0,76.0,53.0,0.0,0.0,23.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0,205.0,896.0,695.0,540.0,474.0,12.0,10.0,0.0,22.0,22.0,83.0,58.0,0.0,0.0,0.0,7.0,18.0,72.0,9.0,0.0,0.0,0.0,11.0,52.0,201.0
37139960600,4613.0,2381.0,2102.0,1940.0,1786.0,55.0,18.0,71.0,0.0,10.0,103.0,69.0,0.0,0.0,0.0,34.0,0.0,59.0,0.0,0.0,0.0,59.0,0.0,0.0,279.0,2232.0,1932.0,1572.0,1385.0,114.0,37.0,32.0,0.0,4.0,255.0,179.0,13.0,18.0,0.0,12.0,33.0,105.0,43.0,0.0,0.0,20.0,0.0,42.0,300.0
37139960701,3441.0,1747.0,1381.0,1262.0,1084.0,79.0,52.0,20.0,0.0,27.0,105.0,39.0,0.0,38.0,10.0,18.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,366.0,1694.0,1328.0,904.0,861.0,0.0,20.0,23.0,0.0,0.0,363.0,261.0,0.0,15.0,69.0,2.0,16.0,61.0,0.0,0.0,0.0,22.0,0.0,39.0,366.0
37139960702,2034.0,1014.0,804.0,668.0,613.0,9.0,0.0,17.0,6.0,23.0,103.0,42.0,0.0,0.0,0.0,61.0,0.0,33.0,7.0,0.0,6.0,0.0,0.0,20.0,210.0,1020.0,678.0,380.0,344.0,0.0,0.0,6.0,24.0,6.0,284.0,116.0,0.0,12.0,12.0,7.0,137.0,14.0,0.0,0.0,0.0,7.0,7.0,0.0,342.0
37141920104,2218.0,995.0,820.0,671.0,657.0,0.0,14.0,0.0,0.0,0.0,126.0,28.0,0.0,0.0,20.0,17.0,61.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,175.0,1223.0,917.0,664.0,620.0,0.0,20.0,0.0,17.0,7.0,224.0,69.0,10.0,15.0,32.0,71.0,27.0,29.0,20.0,0.0,0.0,6.0,3.0,0.0,306.0
37141920105,1274.0,808.0,520.0,352.0,310.0,0.0,8.0,23.0,11.0,0.0,146.0,95.0,0.0,0.0,0.0,0.0,51.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,288.0,466.0,357.0,244.0,213.0,0.0,23.0,8.0,0.0,0.0,79.0,76.0,0.0,0.0,3.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,109.0
37141920106,1011.0,550.0,471.0,356.0,241.0,0.0,57.0,45.0,7.0,6.0,49.0,3.0,4.0,11.0,5.0,1.0,25.0,66.0,13.0,0.0,0.0,28.0,12.0,13.0,79.0,461.0,268.0,137.0,124.0,0.0,9.0,0.0,4.0,0.0,112.0,71.0,0.0,6.0,5.0,6.0,24.0,19.0,13.0,0.0,0.0,0.0,0.0,6.0,193.0
37141920201,4613.0,2205.0,1663.0,1237.0,1131.0,24.0,80.0,0.0,2.0,0.0,402.0,234.0,10.0,70.0,0.0,0.0,88.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,542.0,2408.0,1983.0,1636.0,1484.0,33.0,25.0,22.0,41.0,31.0,264.0,138.0,0.0,0.0,33.0,19.0,74.0,83.0,0.0,0.0,40.0,0.0,23.0,20.0,425.0
37141920202,5505.0,2875.0,2390.0,2059.0,1789.0,0.0,121.0,43.0,86.0,20.0,228.0,42.0,0.0,17.0,44.0,83.0,42.0,103.0,0.0,0.0,0.0,0.0,6.0,97.0,485.0,2630.0,2096.0,1203.0,1100.0,0.0,44.0,30.0,29.0,0.0,523.0,377.0,48.0,49.0,24.0,15.0,10.0,370.0,22.0,0.0,36.0,0.0,180.0,132.0,534.0
37141920203,3048.0,1463.0,1184.0,1076.0,963.0,22.0,52.0,5.0,18.0,16.0,57.0,20.0,5.0,0.0,0.0,32.0,0.0,51.0,8.0,0.0,0.0,0.0,20.0,23.0,279.0,1585.0,1129.0,776.0,725.0,0.0,46.0,0.0,5.0,0.0,275.0,178.0,0.0,0.0,10.0,59.0,28.0,78.0,13.0,11.0,0.0,7.0,28.0,19.0,456.0
37141920204,1550.0,854.0,627.0,356.0,288.0,0.0,11.0,0.0,31.0,26.0,168.0,52.0,0.0,0.0,32.0,35.0,49.0,103.0,43.0,0.0,0.0,0.0,0.0,60.0,227.0,696.0,572.0,459.0,295.0,0.0,5.0,0.0,135.0,24.0,113.0,53.0,9.0,0.0,18.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0
37141920300,2690.0,1222.0,931.0,827.0,659.0,41.0,31.0,12.0,37.0,47.0,60.0,33.0,0.0,0.0,0.0,26.0,1.0,44.0,20.0,0.0,0.0,0.0,21.0,3.0,291.0,1468.0,949.0,731.0,616.0,31.0,42.0,18.0,5.0,19.0,168.0,107.0,0.0,16.0,0.0,16.0,29.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,519.0
37141920401,1386.0,784.0,556.0,485.0,392.0,7.0,0.0,23.0,0.0,63.0,63.0,27.0,0.0,12.0,11.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,228.0,602.0,466.0,342.0,300.0,0.0,9.0,21.0,12.0,0.0,89.0,46.0,0.0,0.0,19.0,18.0,6.0,35.0,32.0,0.0,0.0,3.0,0.0,0.0,136.0
37141920402,2280.0,1306.0,732.0,574.0,518.0,0.0,11.0,39.0,0.0,6.0,114.0,69.0,0.0,0.0,16.0,0.0,29.0,44.0,11.0,0.0,0.0,0.0,28.0,5.0,574.0,974.0,457.0,357.0,277.0,0.0,8.0,72.0,0.0,0.0,94.0,44.0,0.0,0.0,0.0,50.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,2.0,517.0
37141920403,1964.0,1073.0,723.0,523.0,434.0,13.0,18.0,45.0,11.0,2.0,200.0,64.0,0.0,16.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,891.0,514.0,362.0,300.0,14.0,6.0,0.0,2.0,40.0,139.0,120.0,0.0,5.0,0.0,0.0,14.0,13.0,0.0,0.0,0.0,2.0,0.0,11.0,377.0
37141920501,2980.0,1386.0,1007.0,772.0,689.0,11.0,28.0,23.0,1.0,20.0,178.0,137.0,16.0,0.0,6.0,16.0,3.0,57.0,50.0,0.0,0.0,0.0,7.0,0.0,379.0,1594.0,1012.0,810.0,645.0,10.0,55.0,15.0,46.0,39.0,173.0,124.0,8.0,4.0,14.0,14.0,9.0,29.0,0.0,0.0,0.0,0.0,6.0,23.0,582.0
37141920502,1126.0,633.0,501.0,386.0,306.0,0.0,0.0,58.0,2.0,20.0,115.0,96.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,493.0,290.0,186.0,166.0,0.0,0.0,0.0,17.0,3.0,91.0,12.0,0.0,6.0,10.0,9.0,54.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0,203.0
37141920601,1985.0,1165.0,899.0,594.0,510.0,29.0,3.0,0.0,36.0,16.0,236.0,27.0,0.0,0.0,192.0,17.0,0.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,266.0,820.0,600.0,352.0,228.0,10.0,8.0,65.0,30.0,11.0,202.0,102.0,0.0,12.0,23.0,0.0,65.0,46.0,0.0,0.0,0.0,0.0,15.0,31.0,220.0
37141920602,4088.0,1955.0,1583.0,1502.0,1221.0,0.0,18.0,189.0,44.0,30.0,51.0,0.0,0.0,0.0,21.0,15.0,15.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,372.0,2133.0,1761.0,1256.0,1156.0,18.0,0.0,0.0,0.0,82.0,409.0,106.0,0.0,162.0,0.0,90.0,51.0,96.0,16.0,0.0,0.0,18.0,32.0,30.0,372.0
37141990100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37143920101,2276.0,1164.0,853.0,740.0,611.0,0.0,64.0,62.0,0.0,3.0,105.0,72.0,0.0,1.0,0.0,2.0,30.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,311.0,1112.0,662.0,519.0,430.0,0.0,13.0,38.0,0.0,38.0,141.0,72.0,0.0,2.0,0.0,3.0,64.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,450.0
37143920102,1377.0,658.0,581.0,528.0,486.0,0.0,0.0,42.0,0.0,0.0,51.0,35.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,77.0,719.0,372.0,291.0,279.0,12.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,347.0
37143920201,1589.0,681.0,609.0,549.0,500.0,1.0,5.0,20.0,23.0,0.0,32.0,13.0,0.0,0.0,8.0,0.0,11.0,28.0,0.0,0.0,0.0,0.0,12.0,16.0,72.0,908.0,608.0,464.0,447.0,11.0,0.0,0.0,6.0,0.0,102.0,14.0,0.0,6.0,4.0,10.0,68.0,42.0,0.0,0.0,0.0,29.0,5.0,8.0,300.0
37143920202,2030.0,990.0,743.0,519.0,505.0,7.0,0.0,7.0,0.0,0.0,178.0,40.0,0.0,19.0,23.0,78.0,18.0,46.0,40.0,0.0,0.0,0.0,6.0,0.0,247.0,1040.0,742.0,482.0,360.0,14.0,14.0,50.0,8.0,36.0,241.0,173.0,0.0,13.0,15.0,29.0,11.0,19.0,0.0,0.0,0.0,0.0,7.0,12.0,298.0
37145920100,3890.0,1837.0,1455.0,1172.0,1074.0,2.0,10.0,7.0,56.0,23.0,230.0,40.0,31.0,1.0,8.0,140.0,10.0,53.0,31.0,0.0,2.0,0.0,18.0,2.0,382.0,2053.0,1658.0,1351.0,1215.0,3.0,17.0,18.0,85.0,13.0,260.0,174.0,0.0,49.0,16.0,3.0,18.0,47.0,21.0,0.0,5.0,0.0,6.0,15.0,395.0
37145920200,4055.0,2190.0,1699.0,1433.0,1275.0,0.0,69.0,0.0,0.0,89.0,202.0,117.0,0.0,0.0,36.0,34.0,15.0,64.0,26.0,0.0,0.0,0.0,38.0,0.0,491.0,1865.0,1341.0,1063.0,944.0,0.0,53.0,37.0,0.0,29.0,246.0,144.0,0.0,19.0,23.0,60.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,524.0
37145920300,3710.0,2097.0,1567.0,1053.0,786.0,0.0,93.0,42.0,72.0,60.0,320.0,168.0,131.0,0.0,21.0,0.0,0.0,194.0,89.0,0.0,0.0,0.0,0.0,105.0,530.0,1613.0,1178.0,734.0,672.0,0.0,0.0,0.0,28.0,34.0,373.0,236.0,9.0,0.0,87.0,0.0,41.0,71.0,48.0,0.0,0.0,23.0,0.0,0.0,435.0
37145920400,1788.0,722.0,585.0,470.0,325.0,0.0,7.0,79.0,0.0,59.0,115.0,43.0,11.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,1066.0,784.0,470.0,371.0,0.0,57.0,27.0,15.0,0.0,305.0,203.0,16.0,0.0,19.0,9.0,58.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,282.0
37145920500,4264.0,2072.0,1710.0,1518.0,1261.0,0.0,56.0,14.0,2.0,185.0,192.0,133.0,0.0,0.0,12.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,2192.0,1508.0,1200.0,895.0,32.0,12.0,210.0,19.0,32.0,266.0,140.0,9.0,14.0,0.0,0.0,103.0,42.0,0.0,0.0,0.0,25.0,17.0,0.0,684.0
37145920601,3242.0,1314.0,849.0,636.0,610.0,0.0,0.0,26.0,0.0,0.0,164.0,73.0,0.0,0.0,11.0,0.0,80.0,49.0,0.0,0.0,0.0,0.0,49.0,0.0,465.0,1928.0,1519.0,1078.0,1004.0,0.0,74.0,0.0,0.0,0.0,224.0,138.0,0.0,0.0,86.0,0.0,0.0,217.0,0.0,0.0,0.0,87.0,60.0,70.0,409.0
37145920602,3244.0,1595.0,1335.0,1232.0,1130.0,0.0,0.0,13.0,39.0,50.0,74.0,16.0,12.0,0.0,16.0,17.0,13.0,29.0,11.0,0.0,0.0,0.0,0.0,18.0,260.0,1649.0,1319.0,1142.0,925.0,0.0,56.0,55.0,30.0,76.0,155.0,58.0,0.0,6.0,40.0,51.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,330.0
37147000101,2289.0,745.0,679.0,411.0,363.0,0.0,48.0,0.0,0.0,0.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0,129.0,25.0,0.0,0.0,0.0,0.0,104.0,66.0,1544.0,802.0,332.0,207.0,22.0,56.0,0.0,13.0,34.0,265.0,94.0,0.0,9.0,0.0,54.0,108.0,205.0,57.0,0.0,0.0,0.0,39.0,109.0,742.0
37147000102,3093.0,965.0,782.0,634.0,547.0,0.0,0.0,60.0,0.0,27.0,148.0,54.0,0.0,0.0,55.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,2128.0,1672.0,906.0,681.0,0.0,14.0,0.0,33.0,178.0,645.0,320.0,62.0,176.0,52.0,35.0,0.0,121.0,12.0,0.0,0.0,53.0,56.0,0.0,456.0
37147000201,3787.0,1595.0,1356.0,809.0,569.0,0.0,18.0,17.0,36.0,169.0,534.0,391.0,0.0,22.0,18.0,59.0,44.0,13.0,5.0,0.0,0.0,0.0,0.0,8.0,239.0,2192.0,1710.0,610.0,559.0,6.0,27.0,0.0,0.0,18.0,943.0,402.0,41.0,165.0,211.0,67.0,57.0,157.0,63.0,46.0,0.0,0.0,5.0,43.0,482.0
37147000202,1997.0,1199.0,924.0,657.0,578.0,0.0,7.0,16.0,0.0,56.0,190.0,70.0,0.0,4.0,6.0,88.0,22.0,77.0,31.0,0.0,0.0,0.0,0.0,46.0,275.0,798.0,708.0,479.0,448.0,17.0,11.0,0.0,0.0,3.0,211.0,190.0,0.0,9.0,0.0,0.0,12.0,18.0,5.0,0.0,13.0,0.0,0.0,0.0,90.0
37147000301,1714.0,887.0,748.0,640.0,465.0,0.0,102.0,0.0,16.0,57.0,104.0,32.0,4.0,0.0,9.0,51.0,8.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,139.0,827.0,601.0,422.0,390.0,0.0,25.0,7.0,0.0,0.0,170.0,98.0,19.0,6.0,0.0,1.0,46.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,226.0
37147000303,2685.0,1534.0,1223.0,753.0,335.0,29.0,79.0,89.0,99.0,122.0,435.0,248.0,0.0,0.0,163.0,0.0,24.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,311.0,1151.0,964.0,469.0,431.0,0.0,23.0,0.0,0.0,15.0,421.0,401.0,0.0,0.0,20.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,74.0,187.0
37147000304,2726.0,1468.0,1324.0,1215.0,1057.0,52.0,30.0,34.0,0.0,42.0,88.0,25.0,16.0,14.0,0.0,33.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,144.0,1258.0,950.0,678.0,490.0,25.0,31.0,9.0,84.0,39.0,229.0,112.0,28.0,25.0,20.0,10.0,34.0,43.0,0.0,0.0,0.0,19.0,0.0,24.0,308.0
37147000400,6584.0,2687.0,465.0,315.0,217.0,6.0,0.0,3.0,9.0,80.0,137.0,18.0,0.0,23.0,14.0,34.0,48.0,13.0,5.0,0.0,0.0,0.0,0.0,8.0,2222.0,3897.0,482.0,317.0,262.0,3.0,28.0,14.0,0.0,10.0,137.0,83.0,0.0,35.0,0.0,6.0,13.0,28.0,6.0,0.0,0.0,0.0,5.0,17.0,3415.0
37147000501,3454.0,1296.0,1077.0,956.0,782.0,25.0,67.0,29.0,0.0,53.0,78.0,24.0,15.0,15.0,0.0,24.0,0.0,43.0,15.0,0.0,0.0,0.0,0.0,28.0,219.0,2158.0,1455.0,1242.0,1008.0,0.0,108.0,82.0,19.0,25.0,199.0,74.0,0.0,0.0,61.0,64.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,703.0
37147000503,3325.0,1654.0,1433.0,1241.0,1115.0,0.0,0.0,107.0,19.0,0.0,192.0,179.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,1671.0,1345.0,903.0,813.0,0.0,0.0,35.0,33.0,22.0,376.0,256.0,0.0,0.0,0.0,96.0,24.0,66.0,15.0,0.0,31.0,20.0,0.0,0.0,326.0
37147000504,2858.0,1360.0,1353.0,920.0,865.0,0.0,0.0,0.0,33.0,22.0,433.0,234.0,0.0,0.0,0.0,130.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1498.0,1118.0,577.0,484.0,0.0,23.0,70.0,0.0,0.0,405.0,93.0,57.0,0.0,34.0,149.0,72.0,136.0,0.0,0.0,37.0,66.0,0.0,33.0,380.0
37147000602,3179.0,1488.0,1216.0,932.0,759.0,48.0,0.0,79.0,46.0,0.0,269.0,227.0,0.0,0.0,0.0,42.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,272.0,1691.0,1196.0,974.0,787.0,20.0,33.0,14.0,0.0,120.0,222.0,127.0,11.0,35.0,20.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0
37147000604,3717.0,1686.0,1397.0,1199.0,912.0,0.0,33.0,246.0,0.0,8.0,175.0,65.0,0.0,0.0,0.0,110.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,289.0,2031.0,1685.0,1337.0,1211.0,0.0,24.0,57.0,0.0,45.0,236.0,60.0,0.0,58.0,26.0,20.0,72.0,112.0,15.0,0.0,23.0,0.0,18.0,56.0,346.0
37147000605,3726.0,1401.0,1069.0,887.0,763.0,41.0,5.0,0.0,0.0,78.0,101.0,0.0,0.0,36.0,46.0,0.0,19.0,81.0,81.0,0.0,0.0,0.0,0.0,0.0,332.0,2325.0,1632.0,868.0,750.0,83.0,35.0,0.0,0.0,0.0,749.0,256.0,58.0,43.0,96.0,104.0,192.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,693.0
37147000606,1909.0,624.0,382.0,351.0,229.0,0.0,19.0,0.0,56.0,47.0,31.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,1285.0,1125.0,699.0,587.0,0.0,0.0,54.0,34.0,24.0,359.0,99.0,0.0,67.0,0.0,138.0,55.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,160.0
37147000607,4118.0,1768.0,1600.0,1198.0,1107.0,0.0,67.0,0.0,0.0,24.0,354.0,248.0,0.0,33.0,0.0,0.0,73.0,48.0,47.0,0.0,0.0,0.0,0.0,1.0,168.0,2350.0,1770.0,1388.0,1147.0,46.0,107.0,48.0,0.0,40.0,314.0,250.0,0.0,16.0,31.0,17.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,68.0,580.0
37147000701,2227.0,1045.0,853.0,605.0,434.0,15.0,13.0,31.0,18.0,94.0,237.0,152.0,18.0,0.0,12.0,0.0,55.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,192.0,1182.0,775.0,428.0,317.0,0.0,0.0,63.0,0.0,48.0,300.0,200.0,9.0,21.0,9.0,33.0,28.0,47.0,36.0,0.0,0.0,0.0,0.0,11.0,407.0
37147000702,1450.0,684.0,294.0,231.0,165.0,0.0,57.0,0.0,9.0,0.0,40.0,15.0,0.0,0.0,0.0,0.0,25.0,23.0,1.0,0.0,0.0,0.0,0.0,22.0,390.0,766.0,548.0,282.0,259.0,0.0,0.0,0.0,0.0,23.0,256.0,109.0,0.0,8.0,60.0,79.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,218.0
37147000800,1790.0,846.0,491.0,391.0,303.0,0.0,5.0,15.0,20.0,48.0,86.0,64.0,0.0,6.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,6.0,8.0,355.0,944.0,569.0,314.0,237.0,0.0,0.0,34.0,43.0,0.0,248.0,227.0,0.0,0.0,7.0,8.0,6.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,375.0
37147000901,3147.0,1540.0,1279.0,961.0,763.0,190.0,0.0,8.0,0.0,0.0,249.0,27.0,0.0,95.0,0.0,66.0,61.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,261.0,1607.0,1207.0,764.0,671.0,61.0,0.0,0.0,0.0,32.0,393.0,167.0,0.0,62.0,75.0,64.0,25.0,50.0,13.0,0.0,14.0,9.0,14.0,0.0,400.0
